subjID,is_control,trial_index,trial_n_start_ts,evidence_shape,evidence_catches_fish,input_evidence_response,evidence_resp_start_ts,evidence_resp_end_ts,prediction_start_ts,prediction_shape,prediction_catches_fish,input_prediction_catches_fish,input_prediction_conf,prediction_end_ts,trial_n_end_ts
user_1579284342519,False,3,1579284539947,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,The fish don't like the green circle,1579284562315,1579284578419,1579284578419,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,2,1579284585995,1579284585995
user_1579284342519,False,4,1579284585995,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,The lure is a longer shape like the first one used.,1579284604275,1579284626970,1579284626970,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,5,1579284634674,1579284634674
user_1579284342519,False,5,1579284634674,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,Fish might be attracted to the orange color.,1579284653650,1579284679170,1579284679170,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,2,1579284693170,1579284693170
user_1579284342519,False,6,1579284693170,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,The bottom of the lure is round.,1579284710826,1579284733034,1579284733034,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,5,1579284741994,1579284741994
user_1579284342519,False,7,1579284741994,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,The bottom of the lure is pointy.,1579284755937,1579284767273,1579284767273,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,6,1579284774265,1579284774265
user_1579284342519,False,8,1579284774266,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,the bottom of the lure is rounded.,1579284782785,1579284795001,1579284795001,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,6,1579284801089,1579284801089
user_1579287780266,True,1,1579287809674,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,A teardrop on a cone with a dot on the left of the teardrop,1579287816887,1579287840160,1579287840160,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,2,1579287852951,1579287852951
user_1579287780266,True,2,1579287852951,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,a ball with a teardrop on the bottom,1579287861791,1579287874454,1579287874454,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,6,1579287878918,1579287878918
user_1579287780266,True,3,1579287878918,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,sideways square with a circle containing a dot below it,1579287884502,1579287908630,1579287908630,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,5,1579287912182,1579287912182
user_1579287780266,True,4,1579287912182,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,oval with a hanging diamond with a dot on it,1579287915686,1579287928878,1579287928878,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,5,1579287933670,1579287933670
user_1579287780266,True,5,1579287933670,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,"circle with a small square hanging off it, both shapes contain dots.",1579287936606,1579287959998,1579287959998,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,4,1579287962510,1579287962510
user_1579287780266,True,6,1579287962510,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,star with a circle hanging off it,1579287965662,1579287993469,1579287993469,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,0,6,1579287997757,1579287997757
user_1579287780266,True,7,1579287997757,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,a diamond with a dot in it with a smaller diamond hanging off the 1st diamond,1579288003037,1579288029805,1579288029805,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,7,1579288033165,1579288033165
user_1579287780266,True,8,1579288033165,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,"triangle with an oval hanging off it, both contain dots",1579288035477,1579288049373,1579288049373,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579288052397,1579288052397
user_1579284397497,True,1,1579284454741,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,An orange water drop with a purple circle in the middle on the left side and an upside down yellow isosceles triangle attached at the bottom,1579284478355,1579284644012,1579284644013,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,2,1579284658274,1579284658274
user_1579284397497,True,2,1579284658274,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,A green circle with a smaller blue drop attached at the bottom,1579284663425,1579284693072,1579284693073,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,4,1579284700889,1579284700889
user_1579284397497,True,3,1579284700889,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,A yellow rhombus square with a smaller green circle that has a purple dot on the bottom right corner attached at the bottom ,1579284708376,1579284815719,1579284815719,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,4,1579284821495,1579284821495
user_1579284397497,True,4,1579284821495,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,A star-shaped yellow object that has a purple dot on the up right corner attaches to the bottom of a straight up blue ellipse,1579284827959,1579284936182,1579284936182,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,3,1579284945566,1579284945566
user_1579284397497,True,5,1579284945566,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,An orange circle with a smaller purple circle in it has a green rhombus with a purple dot on the right corner attached.,1579284973933,1579285077964,1579285077965,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,2,1579285088957,1579285088957
user_1579284397497,True,6,1579285088957,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,"A star-shaped blue object with a small orange circle attached at the bottom
",1579285092236,1579285133956,1579285133956,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,3,1579285152763,1579285152763
user_1579284397497,True,7,1579285152763,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,A yellow rhombus that has a small purple circle on the right side of top attaches to a smaller blue rhombus.,1579285156435,1579285216523,1579285216523,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,0,4,1579285228426,1579285228426
user_1579284397497,True,8,1579285228427,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,A small orange ellipse with a purple dot on the middle left side attaches to the bottom of an upside down green isosceles triangle with a small purple circle on the left corner.,1579285235226,1579285350961,1579285350961,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,5,1579285357697,1579285357697
user_1579194691731,True,1,1579194738579,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,Red teardrop shape that has a small purple circle on the left side of it and a yellow upside down triangle underneath.,1579194745887,1579194806519,1579194806519,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,4,1579194824655,1579194824655
user_1579194691731,True,2,1579194824655,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,Green circle with a blue raindrop underneath. ,1579194832663,1579194859198,1579194859198,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,4,1579194870927,1579194870927
user_1579194691731,True,3,1579194870928,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,Large yellow diamond with a small green circle underneath it that contains a tiny purple dot on the bottom right side (looks like an olive).,1579194874263,1579194935646,1579194935646,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,5,1579194947398,1579194947398
user_1579194691731,True,4,1579194947398,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,Large blue oval and yellow shape that looks like the sparkle emoji that also contains a small purple dot in the right center.,1579194951287,1579194996423,1579194996423,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,4,1579195017015,1579195017015
user_1579194691731,True,5,1579195017015,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,Large red circle that contains a purple dot slightly off center to the right. Also has a green diamond shape underneath with a purple dot that's in the same position as the one in the red circle.,1579195020399,1579195067782,1579195067782,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,1,4,1579195074326,1579195074326
user_1579194691731,True,6,1579195074326,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,Blue 4 sided star shape with a red circle underneath.,1579195078638,1579195121815,1579195121815,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,4,1579195151726,1579195151726
user_1579194691731,True,7,1579195151727,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,Yellow diamond that contains a purple dot near the top left. Also has a plain blue diamond underneath.,1579195155358,1579195190446,1579195190447,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,4,1579195201430,1579195201430
user_1579194691731,True,8,1579195201430,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,Upside down green triangle with a purple dot on the left corner. Underneath there is a red oval with a purple dot located center left. ,1579195203759,1579195261126,1579195261126,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4,1579195279575,1579195279575
user_1579212340838,False,1,1579212400520,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,color combination,1579212417560,1579212457480,1579212457481,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,6,1579212480478,1579212480478
user_1579212340838,False,2,1579212480478,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,shape and color,1579212488174,1579212499133,1579212499133,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,6,1579212506509,1579212506509
user_1579212340838,False,3,1579212506509,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,color and shape,1579212514909,1579212523486,1579212523486,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,6,1579212533981,1579212533981
user_1579212340838,False,4,1579212533982,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,color and shape is similar to first. ,1579212544405,1579212559309,1579212559309,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,5,1579212570445,1579212570445
user_1579212340838,False,5,1579212570445,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,red color and point at bottom,1579212583949,1579212600860,1579212600860,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,5,1579212612115,1579212612115
user_1579212340838,False,6,1579212612116,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,not point at bottom of lure,1579212617124,1579212629340,1579212629340,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,5,1579212647532,1579212647532
user_1579212340838,False,7,1579212647532,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,point at bottom of lure,1579212651300,1579212663195,1579212663195,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,6,1579212672012,1579212672012
user_1579212340838,False,8,1579212672012,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,not point at bottom,1579212676027,1579212684691,1579212684691,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579212688707,1579212688707
user_1579212226365,True,1,1579212284809,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,"An upside down triangle, and a waterdrop-shaped red item on top with purple dot.",1579212299753,1579212360241,1579212360242,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,1,1579212371343,1579212371343
user_1579212226365,True,2,1579212371344,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,a green circle above a blue water drop shape,1579212376095,1579212395926,1579212395927,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,1,1579212403438,1579212403438
user_1579212226365,True,3,1579212403439,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,a yellow square on top of a green circle with a red dot inside.,1579212406966,1579212432366,1579212432366,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,1,1,1579212440998,1579212440998
user_1579212226365,True,4,1579212440998,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,a blue banana shape on top of a yellow star with a red dot inside,1579212445510,1579212476812,1579212476813,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,1,1,1579212481869,1579212481869
user_1579212226365,True,5,1579212481869,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,a red circle with purple dot inside on top of a green square with a red dot inside,1579212484957,1579212518397,1579212518397,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,2,1579212536567,1579212536567
user_1579212226365,True,6,1579212536567,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,a blue star on top of a smaller red circle,1579212539692,1579212562748,1579212562748,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,3,1579212572364,1579212572364
user_1579212226365,True,7,1579212572364,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,a yellow square with a purple dot inside on top of a blue square,1579212574860,1579212599691,1579212599692,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,7,1579212604516,1579212604516
user_1579212226365,True,8,1579212604516,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,a green downward triangle with a purple dot inside on top of a red banana shape with a purple dot inside,1579212607979,1579212640315,1579212640315,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579212644059,1579212644059
user_1579219158469,False,1,1579219238872,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,this type of lure has a pointy end that is narrow and facing straight down which could explain a facilitation for the fish to grab onto it,1579219251015,1579219359118,1579219359119,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,0,5,1579219377564,1579219377564
user_1579219158469,False,2,1579219377565,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,the end of the lure is circular thus making it harder for fish to physically grasp on ,1579219382003,1579219407017,1579219407018,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,1,7,1579219416988,1579219416988
user_1579219158469,False,3,1579219416988,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,the end of the lure is circular thus making it difficult for the fish to grasp onto it,1579219420035,1579219449889,1579219449890,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,7,1579219454730,1579219454730
user_1579219158469,False,4,1579219454731,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,the end of the lure is pointy and facing downward thus making it easier for the fish to get hooked onto,1579219458322,1579219490050,1579219490050,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579219494442,1579219494442
user_1579219158469,False,5,1579219494442,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,the end of the lure is pointy thus making it easier for the fish to grasp onto,1579219499666,1579219534169,1579219534169,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,7,1579219538121,1579219538121
user_1579219158469,False,6,1579219538122,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,the end of the lure is circular thus making it difficult for a fish to grasp onto it,1579219542545,1579219561545,1579219561545,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,1,7,1579219566304,1579219566304
user_1579219158469,False,7,1579219566305,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,the end of the lure is pointy thus making it easy for the fish to grasp onto it,1579219570905,1579219591680,1579219591680,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,7,1579219595473,1579219595473
user_1579219158469,False,8,1579219595473,"{'top_shape': 'triangle', 'top_color': 'green', 'top_texture': True, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,"the end of the lure is oval shaped, meaning circular thus making it hard for the fish to grasp onto it",1579219596999,1579219627416,1579219627416,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'oval', 'bottom_color': 'red', 'bottom_texture': True}",0,0,7,1579219630640,1579219630640
user_1579208538125,False,1,1579208588703,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'triangle', 'bottom_color': 'yellow', 'bottom_texture': False}",1,"bright colors, maybe the darker spot could have been taken for an eye causing the fish to think the lure was a smaller creature it could eat",1579208612140,1579208695742,1579208695743,"{'top_shape': 'teardrop', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': False}",1,1,4,1579208718054,1579208718054
user_1579208538125,False,2,1579208718055,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,"no bright colors, nothing that imitates a creature",1579208727222,1579208772407,1579208772407,"{'top_shape': 'circle', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'triangle', 'bottom_color': 'red', 'bottom_texture': False}",1,0,5,1579208800144,1579208800144
user_1579208538125,False,3,1579208800144,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,"the larger shape is too sharp, the dark purple spot is on the smaller body ",1579208808608,1579208877921,1579208877921,"{'top_shape': 'triangle', 'top_color': 'yellow', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'green', 'bottom_texture': True}",0,0,6,1579208884961,1579208884961
user_1579208538125,False,4,1579208884961,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,the larger shaped is more curved and the smaller is sharper,1579208894193,1579208935186,1579208935186,"{'top_shape': 'oval', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'teardrop', 'bottom_color': 'red', 'bottom_texture': True}",0,0,4,1579208972771,1579208972771
user_1579208538125,False,5,1579208972771,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'green', 'bottom_texture': True}",1,the larger shape is curved and the smaller shape is sharper,1579208979587,1579209015395,1579209015396,"{'top_shape': 'circle', 'top_color': 'red', 'top_texture': True, 'bottom_shape': 'teardrop', 'bottom_color': 'blue', 'bottom_texture': False}",0,0,5,1579209032108,1579209032108
user_1579208538125,False,6,1579209032108,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'circle', 'bottom_color': 'red', 'bottom_texture': False}",0,the larger shape is sharp and the smaller shape is curved,1579209035828,1579209095909,1579209095909,"{'top_shape': 'star', 'top_color': 'blue', 'top_texture': False, 'bottom_shape': 'star', 'bottom_color': 'yellow', 'bottom_texture': True}",1,0,5,1579209105238,1579209105238
user_1579208538125,False,7,1579209105238,"{'top_shape': 'diamond', 'top_color': 'yellow', 'top_texture': True, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,the smaller shape is sharp/not curved,1579209115022,1579209179351,1579209179351,"{'top_shape': 'star', 'top_color': 'green', 'top_texture': False, 'bottom_shape': 'diamond', 'bottom_color': 'blue', 'bottom_texture': False}",1,1,4,1579209191207,1579209191207
